Date,Value
1800-08-19,31.123608505595186
1800-08-20,77.67089296365783
1800-08-21,75.20404753134633
1800-08-22,123.15985886913937
1800-08-23,44.55847121243191
1800-08-24,141.4377351601626
1800-08-25,177.11229559414505
1800-08-26,-1.1009435623056447
1800-08-27,123.72148457005345
1800-08-28,136.2641911495236
1800-08-29,70.5571805114507
1800-08-30,82.57568448796339
1800-08-31,95.8054907647894
1800-09-01,87.57022113827985
1800-09-02,87.0193631448369
1800-09-03,18.680068794221043
1800-09-04,160.1070858882053
1800-09-05,156.48168681412488
1800-09-06,61.84279484031579
1800-09-07,29.200043023752414
1800-09-08,128.58475587508082
1800-09-09,73.75236722566947
1800-09-10,109.64967857165931
1800-09-11,86.59585526318332
1800-09-12,137.14947041438793
1800-09-13,137.32024780984474
1800-09-14,66.313180495859
1800-09-15,33.435111467209694
1800-09-16,23.46665021416571
1800-09-17,133.1428009063731
1800-09-18,43.191131958142755
1800-09-19,77.30354105508215
1800-09-20,72.83892179660702
1800-09-21,100.03652488131725
1800-09-22,5.861166404780263
1800-09-23,112.12435456585965
1800-09-24,128.89024497379535
1800-09-25,107.12706821719195
1800-09-26,87.17192638996872
1800-09-27,107.59651542542724
1800-09-28,122.68909755835546
1800-09-29,-35.8825833532549
1800-09-30,200.5529450998115
1800-10-01,122.27227206844563
1800-10-02,70.15745408914688
1800-10-03,83.24049275134522
1800-10-04,127.4855297082937
1800-10-05,97.00352424720937
1800-10-06,1.284779196033611
1800-10-07,206.05392806744496
1800-10-08,97.31253558051888
1800-10-09,153.85848849899168
1800-10-10,68.25764602353988
1800-10-11,179.68927765320842
1800-10-12,117.19789694239589
1800-10-13,133.33319280722492
1800-10-14,50.63862239068514
1800-10-15,163.46884582576135
1800-10-16,137.41278124107495
1800-10-17,168.0244771945134
1800-10-18,71.53808146543413
1800-10-19,78.9013982851479
1800-10-20,218.15888488258614
1800-10-21,49.97255568214391
1800-10-22,96.18615963387096
1800-10-23,159.83851167732394
1800-10-24,107.89049184227353
1800-10-25,132.1622283835795
1800-10-26,83.05239490230053
1800-10-27,121.53794375759817
1800-10-28,37.71911080858587
1800-10-29,185.96229243684508
1800-10-30,97.15786229064875
1800-10-31,69.06746146903693
1800-11-01,136.40583392304106
1800-11-02,80.06099963545043
1800-11-03,36.39437564914303
1800-11-04,35.78173517487855
1800-11-05,137.81658037591467
1800-11-06,95.15956414202562
1800-11-07,96.4634724052303
1800-11-08,157.0460560582642
1800-11-09,46.827891724001375
1800-11-10,66.64561195267659
1800-11-11,83.94582760272834
1800-11-12,107.91771702541828
1800-11-13,101.1018855248095
1800-11-14,88.87642003172148
1800-11-15,100.14978214052073
1800-11-16,97.8761620571416
1800-11-17,67.27153110292218
1800-11-18,62.61242679413698
1800-11-19,116.99822083198761
1800-11-20,58.73697655268804
1800-11-21,45.42529653242287
1800-11-22,87.6887767581126
1800-11-23,95.43036936167206
1800-11-24,216.16022692337611
1800-11-25,68.09937118749731
1800-11-26,150.50775518397091
1800-11-27,140.71447063436216
1800-11-28,43.918142186128655
1800-11-29,142.03837587228426
1800-11-30,44.19203308208445
1800-12-01,-29.562207684629968
1800-12-02,133.72272059059688
1800-12-03,15.622556392230095
1800-12-04,125.97415088007088
1800-12-05,69.23722616284768
1800-12-06,186.42565515351316
1800-12-07,156.88393063861224
1800-12-08,80.79951684361924
1800-12-09,69.08727388281937
1800-12-10,42.78563271240393
1800-12-11,81.45372072023186
1800-12-12,89.49242807838598
1800-12-13,85.28587715587919
1800-12-14,111.36609971213922
1800-12-15,132.4673354433316
1800-12-16,121.03433805032562
1800-12-17,65.35477468464018
1800-12-18,31.68275390479853
1800-12-19,171.8092777506394
1800-12-20,69.12058490448419
1800-12-21,70.98872395762578
1800-12-22,77.55429919775094
1800-12-23,11.470649199541427
1800-12-24,79.73578943615816
1800-12-25,79.66206290493865
1800-12-26,134.67313352611373
1800-12-27,138.58844210445918
1800-12-28,103.86449618021597
1800-12-29,150.2787385451873
1800-12-30,120.69493817996803
1800-12-31,102.9229535971769
1801-01-01,111.7638388166861
1801-01-02,94.19512798434963
1801-01-03,83.99570026066971
1801-01-04,90.36187345394829
1801-01-05,47.358359098936205
1801-01-06,117.79138734963051
1801-01-07,54.12349898640886
1801-01-08,145.8716212234387
1801-01-09,91.32750853647899
1801-01-10,106.28556718980491
1801-01-11,128.51303852223032
1801-01-12,135.99730560042303
1801-01-13,25.31079559301395
1801-01-14,93.50716693231759
1801-01-15,147.87168209890842
1801-01-16,18.967832316237036
1801-01-17,123.24753488931466
1801-01-18,-8.884311480001145
1801-01-19,52.77894771781397
1801-01-20,105.84620844013227
1801-01-21,21.089317719700702
1801-01-22,54.65992897851714
1801-01-23,30.35410955582627
1801-01-24,186.36300164512312
1801-01-25,112.17803895441389
1801-01-26,132.34156225764923
1801-01-27,92.85369156399713
1801-01-28,86.32625841650844
1801-01-29,23.18453672640878
1801-01-30,89.42677936624172
1801-01-31,65.95443929791463
1801-02-01,146.93564952826404
1801-02-02,161.1049511120719
1801-02-03,177.38919906394665
1801-02-04,146.6982668049465
1801-02-05,74.14838057308953
1801-02-06,48.29663674938376
1801-02-07,142.4350547987373
1801-02-08,121.92694730019592
1801-02-09,15.695795643951499
1801-02-10,121.9072206074402
1801-02-11,144.8695359284251
1801-02-12,107.10023913832877
1801-02-13,94.91169204553529
1801-02-14,63.7923681735834
1801-02-15,31.858475576378552
1801-02-16,144.2105270635482
1801-02-17,88.75032744191657
1801-02-18,92.54313772933303
1801-02-19,190.8629523206547
1801-02-20,138.46237152810687
1801-02-21,122.78899050202492
1801-02-22,111.36125599263147
1801-02-23,180.26833510943987
1801-02-24,190.25848482252837
1801-02-25,150.76470344905272
1801-02-26,133.4111069112247
1801-02-27,-0.4198457097278947
1801-02-28,110.50683511460868
1801-03-01,97.82582428880951
1801-03-02,109.03926710664624
1801-03-03,151.50434468578285
1801-03-04,-32.62138231401127
1801-03-05,75.90731014139159
1801-03-06,117.87856837510236
1801-03-07,81.05151218242314
1801-03-08,33.558923729683144
1801-03-09,147.86284467581305
1801-03-10,118.2687076124035
1801-03-11,55.88032683124785
1801-03-12,120.1868596569938
1801-03-13,145.53573015588293
1801-03-14,104.73152303511615
1801-03-15,144.50557810312182
1801-03-16,108.40079494585233
1801-03-17,84.73678635612667
1801-03-18,46.53766001490621
1801-03-19,100.22259887746556
1801-03-20,114.24423656467049
1801-03-21,148.33168122338006
1801-03-22,98.79512424668422
1801-03-23,127.4317335546321
1801-03-24,56.3408091750427
1801-03-25,65.45040973421351
1801-03-26,99.07286128392472
1801-03-27,51.871362791621
1801-03-28,145.6256386587362
1801-03-29,127.78022510619542
1801-03-30,118.58895975388774
1801-03-31,121.58984173540404
1801-04-01,205.70727853563477
1801-04-02,81.22235709639418
1801-04-03,-5.396030700299178
1801-04-04,114.65151154630705
1801-04-05,102.16679382702061
1801-04-06,78.83148897017355
1801-04-07,55.776419395419445
1801-04-08,82.7689085880939
1801-04-09,113.80577950121956
1801-04-10,79.60849741771736
1801-04-11,225.3824918840408
1801-04-12,56.74506532980317
1801-04-13,65.12489382838702
1801-04-14,-9.639761436838185
1801-04-15,117.37594096299516
1801-04-16,3.9918695179775767
1801-04-17,77.84995098340977
1801-04-18,91.04963871650308
1801-04-19,69.35725099291429
1801-04-20,191.79776804714845
1801-04-21,154.58433967790347
1801-04-22,170.8319509135591
1801-04-23,60.76465420608725
1801-04-24,161.32578744327043
1801-04-25,129.70662166765976
1801-04-26,143.48736296628934
1801-04-27,156.39949920274148
1801-04-28,59.49988874608209
1801-04-29,83.73266432495183
1801-04-30,148.08884131956705
1801-05-01,-27.811417466714147
1801-05-02,180.64643878927615
1801-05-03,132.6471363993788
1801-05-04,102.71583473427695
1801-05-05,116.03691618344675
1801-05-06,53.52527090855397
1801-05-07,87.53536957318266
1801-05-08,160.05725849261705
1801-05-09,169.95464502730027
1801-05-10,239.87525491909457
1801-05-11,101.37832590746167
1801-05-12,72.1574188625447
1801-05-13,79.38387793795857
1801-05-14,54.20399255370868
1801-05-15,101.22385965521414
1801-05-16,124.26373113821583
1801-05-17,103.42550884762154
1801-05-18,159.9654794455022
1801-05-19,93.44786243445989
1801-05-20,87.79663626781951
1801-05-21,76.11626249248405
1801-05-22,23.558478518325074
1801-05-23,26.812338161078713
1801-05-24,46.25334844307582
1801-05-25,170.2931702087695
1801-05-26,149.9953029728169
1801-05-27,173.99101640308172
1801-05-28,38.64275516124707
1801-05-29,6.832629261744472
1801-05-30,72.27157465705332
1801-05-31,114.07586629401473
1801-06-01,130.22996139300977
1801-06-02,157.7045855171806
1801-06-03,119.53049238345797
1801-06-04,192.4604800533632
1801-06-05,94.20729020392045
1801-06-06,59.69414763337721
1801-06-07,21.297733098357014
1801-06-08,60.92061235950428
1801-06-09,117.48561575842281
1801-06-10,60.9542433401722
1801-06-11,152.23791893720625
1801-06-12,176.0277216689131
1801-06-13,-13.057467233578237
1801-06-14,148.63503576756403
1801-06-15,-6.537238421151244
1801-06-16,125.52846209013356
1801-06-17,166.70758342352084
1801-06-18,108.71740746387592
1801-06-19,41.5006914740904
1801-06-20,76.22413896287048
1801-06-21,92.42397698862784
1801-06-22,96.40456123715198
1801-06-23,95.38251059596003
1801-06-24,100.04376693174548
1801-06-25,116.22246266101646
1801-06-26,45.13033290262838
1801-06-27,93.46858052515006
1801-06-28,181.49318802151365
1801-06-29,86.3584168874711
1801-06-30,83.40944298361259
1801-07-01,159.52167347987233
1801-07-02,-22.336863314138313
1801-07-03,164.70186283261057
1801-07-04,74.048308689397
1801-07-05,113.85049009017875
1801-07-06,110.48069519804395
1801-07-07,152.79860035408473
1801-07-08,92.30602512913055
1801-07-09,71.79504246736595
1801-07-10,170.59919123979722
1801-07-11,-12.491217931093871
1801-07-12,106.74475428712488
1801-07-13,38.34234740358474
1801-07-14,67.67052351277704
1801-07-15,206.32260244681797
1801-07-16,103.5405735565221
1801-07-17,115.53440730024131
1801-07-18,16.713358278559184
1801-07-19,69.3498478031855
1801-07-20,115.64053151646185
1801-07-21,123.56112793091245
1801-07-22,136.67815384837687
1801-07-23,106.27580498639139
1801-07-24,132.2052054334893
1801-07-25,128.55467667133422
1801-07-26,14.389147576772942
1801-07-27,107.73704236871816
1801-07-28,144.29246586492465
1801-07-29,135.40192677906762
1801-07-30,87.72558656693373
1801-07-31,65.64779407082167
1801-08-01,50.024116673316485
1801-08-02,99.39760681333263
1801-08-03,162.6148969288976
1801-08-04,8.381294496948655
1801-08-05,72.98751076438612
1801-08-06,49.00257321917556
1801-08-07,145.25117185211946
1801-08-08,78.29841532114257
1801-08-09,82.49261566172015
1801-08-10,95.18762305262439
1801-08-11,128.31536813454483
1801-08-12,86.43686078312831
1801-08-13,-46.24023588801788
1801-08-14,133.24311864339188
1801-08-15,128.04028024043075
1801-08-16,95.12169028396195
1801-08-17,51.90752107160734
1801-08-18,123.70896910504695
1801-08-19,125.09235277473299
1801-08-20,82.63954555119025
1801-08-21,95.31523080714936
1801-08-22,59.654594920920516
1801-08-23,97.24358221560462
1801-08-24,28.662187400361915
1801-08-25,127.06021460252916
1801-08-26,58.98646896806685
1801-08-27,118.12067192129024
1801-08-28,35.92799079882792
1801-08-29,76.73387746355552
1801-08-30,100.7229137109133
1801-08-31,23.223018640397584
1801-09-01,112.02602922309651
1801-09-02,87.32188481701327
1801-09-03,19.17208152825799
1801-09-04,41.13838323371279
1801-09-05,136.56715572705116
1801-09-06,151.0995824472348
1801-09-07,99.73698389061384
1801-09-08,126.58114025490485
1801-09-09,117.54586265522376
1801-09-10,122.84546949620025
1801-09-11,170.67415770770629
1801-09-12,31.035675470605923
1801-09-13,140.21927109088455
1801-09-14,87.30642684935854
1801-09-15,95.20456913518248
1801-09-16,91.31567160870108
1801-09-17,87.68144564636206
1801-09-18,45.139636302634976
1801-09-19,115.62705133152015
1801-09-20,190.017889549538
1801-09-21,103.67473449381974
1801-09-22,106.42278205047911
1801-09-23,72.13773206529736
1801-09-24,100.63960740314845
1801-09-25,129.8323078918124
1801-09-26,88.02251748619041
1801-09-27,83.85509146545058
1801-09-28,126.71917558830901
1801-09-29,60.66636621684993
1801-09-30,119.2020932549674
1801-10-01,147.60401002328905
1801-10-02,174.59600656916555
1801-10-03,102.09013951230318
1801-10-04,174.99976332353782
1801-10-05,158.3510581805286
1801-10-06,56.830595427455634
1801-10-07,45.754966522319904
1801-10-08,91.41437593174385
1801-10-09,158.11999924332062
1801-10-10,103.06954209142292
1801-10-11,76.66168350921794
1801-10-12,184.3173903841652
1801-10-13,121.06112683858659
1801-10-14,-9.303139227276688
1801-10-15,122.59527906800173
1801-10-16,132.74995274039006
1801-10-17,118.03903006136044
1801-10-18,129.25487874294944
1801-10-19,103.416170746438
1801-10-20,40.8708362393872
1801-10-21,88.26610915754435
1801-10-22,59.531200205708664
1801-10-23,60.18562617688044
1801-10-24,43.67993706278838
1801-10-25,129.46849301952085
1801-10-26,111.74953059624664
1801-10-27,84.45714119820386
1801-10-28,74.40920002099793
1801-10-29,105.7156293004838
1801-10-30,160.85721017008774
1801-10-31,6.69737827139916
1801-11-01,125.76268143985283
1801-11-02,79.6439491165709
1801-11-03,12.710949057934954
1801-11-04,9.66578170755912
1801-11-05,61.32245678735154
1801-11-06,117.94780598174378
1801-11-07,126.63617265879479
1801-11-08,60.04464616342988
1801-11-09,157.85547427544756
1801-11-10,178.16430050810106
1801-11-11,126.83015697778546
1801-11-12,77.46639745747188
1801-11-13,163.26819426168112
1801-11-14,144.82772507808727
1801-11-15,150.4390171920033
1801-11-16,74.25617027570433
1801-11-17,-34.637662768637185
1801-11-18,212.94032311099937
1801-11-19,26.56756247704432
1801-11-20,105.33379074037016
1801-11-21,226.17017464943092
1801-11-22,123.67245872855332
1801-11-23,154.61665949057385
1801-11-24,32.04522331294723
1801-11-25,18.29242108636889
1801-11-26,80.55134733685549
1801-11-27,161.7346928422021
1801-11-28,89.89545399472755
1801-11-29,67.48683165221331
1801-11-30,117.1277346039183
1801-12-01,161.3368545037086
1801-12-02,35.00380817175308
1801-12-03,46.73439403733858
1801-12-04,67.83880770873779
1801-12-05,162.01491693323334
1801-12-06,119.03480333131797
1801-12-07,213.91212747159346
1801-12-08,154.13747421686156
1801-12-09,105.5711611372086
1801-12-10,170.590545013776
1801-12-11,117.9222379479437
1801-12-12,72.1120549614635
1801-12-13,141.36760114815806
1801-12-14,72.56326366560455
1801-12-15,92.87047981501712
1801-12-16,173.79020922356472
1801-12-17,102.34774075926141
1801-12-18,67.26548742163395
1801-12-19,84.21641500975036
1801-12-20,158.53357272810115
1801-12-21,79.82775471941403
1801-12-22,88.12199206384902
1801-12-23,81.96164451548617
1801-12-24,116.68330437973212
1801-12-25,88.22329088435555
1801-12-26,27.416726769906234
1801-12-27,63.16023351676348
1801-12-28,60.89058099936882
1801-12-29,169.70675583842402
1801-12-30,148.18524333750184
1801-12-31,136.92526589393984
1802-01-01,82.30513782824985
1802-01-02,66.79423443502414
1802-01-03,82.2186903709453
1802-01-04,55.01132532126563
1802-01-05,232.47611109928914
1802-01-06,-4.6392287513809265
1802-01-07,135.83804364439857
1802-01-08,43.42076629097684
1802-01-09,102.44197199224747
1802-01-10,58.26981589526575
1802-01-11,48.799232425490445
1802-01-12,50.68163410935022
1802-01-13,195.45152652659203
1802-01-14,101.0635684844225
1802-01-15,69.43865171354068
1802-01-16,135.52388255636913
1802-01-17,108.26277407266632
1802-01-18,143.75777138101293
1802-01-19,16.554026764178573
1802-01-20,122.95783200897849
1802-01-21,146.42315694358223
1802-01-22,24.719279913203863
1802-01-23,130.21973914855852
1802-01-24,192.6298351053615
1802-01-25,107.08865391098647
1802-01-26,148.9126196230457
1802-01-27,141.3816300588574
1802-01-28,72.48860851782092
1802-01-29,109.86301705135129
1802-01-30,29.53573278636999
1802-01-31,85.33110556060208
1802-02-01,121.19144632928104
1802-02-02,144.07286351217044
1802-02-03,109.15923741116585
1802-02-04,143.93861105870457
1802-02-05,52.80490838594807
1802-02-06,102.87615086764542
1802-02-07,108.93578046232547
1802-02-08,200.46217129165416
1802-02-09,97.28507494849494
1802-02-10,83.0533757395509
1802-02-11,109.08256979224042
1802-02-12,62.07013839751885
1802-02-13,117.67430621548803
1802-02-14,89.79465713649162
1802-02-15,18.491845843796796
1802-02-16,105.13970205179666
1802-02-17,92.20268235530374
1802-02-18,26.469480472536915
1802-02-19,104.74474745023883
1802-02-20,182.58006397073234
1802-02-21,134.18826504796004
1802-02-22,138.7302501191291
1802-02-23,41.0698681331548
1802-02-24,132.00043786960083
1802-02-25,115.58881458523157
1802-02-26,134.62941460735058
1802-02-27,129.31940203224315
1802-02-28,40.20975400966374
1802-03-01,106.13957012699653
1802-03-02,70.32688918577318
1802-03-03,105.72705007713127
1802-03-04,63.372032112934306
1802-03-05,173.8764215641499
1802-03-06,65.31510961648621
1802-03-07,63.32744812966708
1802-03-08,112.01470427710768
1802-03-09,54.441259559570234
1802-03-10,87.07387807092879
1802-03-11,66.8196445615465
1802-03-12,178.88730996197643
1802-03-13,147.62973152139284
1802-03-14,105.4768987522982
1802-03-15,88.80035764610462
1802-03-16,155.41792764641067
1802-03-17,128.6430886803695
1802-03-18,133.29634372876683
1802-03-19,107.09495154174762
1802-03-20,24.003903018770316
1802-03-21,102.80294736190012
1802-03-22,81.81259369622266
1802-03-23,140.70069758083906
1802-03-24,159.05090089320322
1802-03-25,75.57207342567165
1802-03-26,131.89973488251525
1802-03-27,195.28527164268564
1802-03-28,75.11653540452255
1802-03-29,192.60910919637962
1802-03-30,65.89458167899286
1802-03-31,109.682714747964
1802-04-01,107.98830039086285
1802-04-02,109.13138107730231
1802-04-03,66.68339017481058
1802-04-04,79.01899435406796
1802-04-05,75.20299358218254
1802-04-06,124.94799711412853
1802-04-07,125.11248359917306
1802-04-08,219.91880607642952
1802-04-09,177.18190250614765
1802-04-10,83.15115387306717
1802-04-11,124.8976616446331
1802-04-12,158.5209458557863
1802-04-13,110.20600508114916
1802-04-14,105.20470307666059
1802-04-15,111.27639835915376
1802-04-16,152.07235296970913
1802-04-17,66.30336678473975
1802-04-18,92.44679196690026
1802-04-19,132.2627962204433
1802-04-20,124.32436721344862
1802-04-21,120.74202737370217
1802-04-22,90.28370789846312
1802-04-23,157.41143359128844
1802-04-24,215.48893550274323
1802-04-25,129.1271779226367
1802-04-26,99.1584493457084
1802-04-27,146.61518114047442
1802-04-28,81.88241821892635
1802-04-29,71.36541727065004
1802-04-30,110.50125742419885
1802-05-01,-20.26812497865734
1802-05-02,51.18507620228305
1802-05-03,91.49539039271085
1802-05-04,41.23493017417191
1802-05-05,57.28310896879926
1802-05-06,87.08873926150619
1802-05-07,26.78878461813848
1802-05-08,88.64435373131022
1802-05-09,82.19533065677189
1802-05-10,110.23999573136562
1802-05-11,166.68983435521383
1802-05-12,117.61675226336054
1802-05-13,110.05553220394013
1802-05-14,113.98605477651654
1802-05-15,120.39387255931469
1802-05-16,58.1982043412895
1802-05-17,103.30727459210907
1802-05-18,124.49450807181107
1802-05-19,40.5298530927283
1802-05-20,152.36140569125342
1802-05-21,163.15846969473728
1802-05-22,77.53177806162203
1802-05-23,97.04459851470573
1802-05-24,65.21288264124166
1802-05-25,144.10233674674453
1802-05-26,56.08311207199973
1802-05-27,98.03129090053291
1802-05-28,66.22006208223053
1802-05-29,111.72468847477431
1802-05-30,19.476429293089282
1802-05-31,175.5218943211044
1802-06-01,60.97941141973909
1802-06-02,112.21538830519596
1802-06-03,98.60542452240311
1802-06-04,71.13677486864586
1802-06-05,64.86441842925117
1802-06-06,156.08427832748237
1802-06-07,82.99324847621733
1802-06-08,122.84471543738762
1802-06-09,69.22229110287313
1802-06-10,76.94899404024498
1802-06-11,132.93135449014727
1802-06-12,155.8503542376224
1802-06-13,100.5750428553267
1802-06-14,38.25580402267555
1802-06-15,209.26053731873532
1802-06-16,66.54620473968961
1802-06-17,32.305238081712446
1802-06-18,239.11677646145722
1802-06-19,89.20487248220604
1802-06-20,36.33079395745064
1802-06-21,75.25638232102938
1802-06-22,127.81655884580306
1802-06-23,118.96583640300585
1802-06-24,66.87474423375124
1802-06-25,200.60833077056262
1802-06-26,83.40411462695143
1802-06-27,50.25971786332886
1802-06-28,157.53966725916632
1802-06-29,175.9690907103943
1802-06-30,68.65224564503522
1802-07-01,39.47048911158636
1802-07-02,161.070721467416
1802-07-03,7.193582872309648
1802-07-04,48.239637079546554
1802-07-05,157.95398517176588
1802-07-06,106.82500898382821
1802-07-07,96.40672876693326
1802-07-08,127.25538742894246
1802-07-09,101.98679793075459
1802-07-10,44.70214609992718
1802-07-11,173.45121370481257
1802-07-12,175.9091143417399
1802-07-13,119.9360062757772
1802-07-14,111.9370463446536
1802-07-15,226.6725544570333
1802-07-16,95.88064158512898
1802-07-17,96.73440552113217
1802-07-18,127.94828894890526
1802-07-19,183.30129726528503
1802-07-20,189.3847112476824
